author id;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet;Crimen
1559375148;2022-10-20 11:11:13+00:00; ;1583053216979505154;es;12;1;1;6;Twitter for Android;Remedios de Escalada: Un hombre se demoró para bajar del auto, delincuentes armados lo sorprendieron y le robaron el vehículo. Ocurrió en Hernandarias al 1300. https://t.co/5ZruBCXwPO;1
309180566;2022-10-20 11:07:49+00:00; ;1583052362553311233;es;0;0;1;5;Twitter for iPhone;"Los chavistas del Consejo Legislativo del estado Barinas, NO discuten las 30.000 bombonas que les robaron a familias barinesas, NO discuten las tarifas de fospuca.

¡Pero son expertos en cambiar la historia a su antojo!

Los barineses decimos NO al irrespeto de nuestra historia. https://t.co/Kfa2eCbVem";0
58269913;2022-10-20 10:50:38+00:00;019f5b823c2b7bae;1583048038658244608;es;0;0;0;0;Twitter for iPhone;"Exijo!
Que se vayan todos los que nos dijeron “tenemos las manos limpias” y asaltaron el aparato público, cobrando millones!!
Pitutos al mayor:
Polola, hermanos, amigotes, secuaces, violentos, etc.
Parcela en Pucon la Wna que emplaza!!
#GobiernoCriminalCorruptoyMentiroso 🇨🇱💪🇨🇱 https://t.co/eFvRV6FqKm https://t.co/4VtCt5CDQn";0
389483768;2022-10-20 10:46:55+00:00; ;1583047101940137984;es;3;0;0;1;Twitter for Android;Cabo Vallejos - Secuestraron 160 cubiertas.  El operativo lo realizó la Policía de Tucumán. La carga ilegal era trasladada en un camión https://t.co/tQ64GMzeeY;1
58269913;2022-10-20 10:46:17+00:00;019f5b823c2b7bae;1583046942262583296;es;0;1;0;0;Twitter for iPhone;"Así nomás!!!
Que se vayan todos los que nos dijeron “tenemos las manos limpias” y asaltaron el aparato público, cobrando millones!!!!
Pitutos al mayor:
Polola, hermanos, amigotes, secuaces, violentos, etc. todos pungas!!
#GobiernoCriminalCorruptoyMentiroso 🇨🇱💪🇨🇱 https://t.co/pBnGYWRcak";0
154311990;2022-10-20 10:44:35+00:00; ;1583046514389024769;es;16;2;4;32;Twitter for Android;"Anteayer robaron el colegio de mis hijos. En la foto están los datos de la Coope del colegio 8 D.E 10 de CABA. Se agradece difusión. No dejaron ni una computadora, ni cámaras, ni material del laboratorio. 
Toda ayuda es bienvenida. 
Se agradece difusión.@sebharias @soyladeltango https://t.co/ScmuNJBupD";1
1432680242540335107;2022-10-20 10:36:26+00:00; ;1583044463303471105;es;1;0;0;0;Twitter for Android;nos robaron a ricky fort, todo mal loco https://t.co/XiNGGGwTkz;0
64018356;2022-10-20 10:32:42+00:00; ;1583043525356052482;es;0;0;0;0;Twitter Web App;"No perdonan nada: se robaron hasta la sirena de la ambulancia

👉https://t.co/XUNeCQCACF https://t.co/BOfBHyzee3";1
1301442764;2022-10-20 10:32:14+00:00; ;1583043406850273280;es;0;0;0;0;Twitter Web App;"No perdonan nada: se robaron hasta la sirena de la ambulancia

👉https://t.co/BDLsM0sqdf https://t.co/hgbTAZDMq7";1
2276841974;2022-10-20 10:31:54+00:00; ;1583043321823629312;es;1;0;0;0;Twitter for Android;"Buenos días amigos, hace algunos días me robaron mis cuentas de Facebook por eso volví a crear una nueva página, los invito a seguirme porque muy pronto lanzaré una nueva canción que les va a gustar mucho🥰.

https://t.co/eUjvXL0NBv https://t.co/EAERBeCvzT";1
429791434;2022-10-20 10:31:20+00:00; ;1583043179242061826;es;0;0;0;0;Twitter Web App;"No perdonan nada: se robaron hasta la sirena de la ambulancia

👉https://t.co/LquHnqRrR2 https://t.co/I33L7can2F";1
229468495;2022-10-20 10:15:00+00:00; ;1583039069332078593;es;0;0;0;2;Twitter for Android;"En la provincia de los #LosRios, no para la #delincuencia.
Delincuentes fuertemente armados robaron en un billar ubicado en #Babahoyo. https://t.co/SgKbhawUEG";1
2480246383;2022-10-20 10:07:37+00:00; ;1583037214170427392;es;1;0;1;0;Twitter Media Studio;Cuatro delincuentes asaltaron una joyería en Portones Shopping https://t.co/xYctxwMvUV;1
88997749;2022-10-20 10:00:09+00:00; ;1583035334878973953;es;2;0;0;2;Twitter Media Studio - LiveCut;"INSEGURIDAD.

Le robaron su riñonera a un empleado de una distribuidora.

#PyEnVIVO📺 https://t.co/4bDAT25mBG";1
222785726;2022-10-20 09:55:17+00:00; ;1583034106753187841;es;1;0;0;0;Twitter Web App;"🔴AHORA #MovilEME 📻 | @maugonzalez informa que pasadas las 6hs apuñalaron a un hombre en ocasión de robo en Peñaloza y Risso. 

La victima fue derivada al Hospital Cullen con una herida en el pecho. https://t.co/QjMZEUxNX6";1
247225060;2022-10-20 09:31:18+00:00;01b40b49265b126c;1583028074467106817;es;3;0;0;2;Twitter for Android;#AHORA Apuñalaron a un hombre de unos 35 años para robarle en Peñaloza y Risso. Sucedió pasadas las 6 horas y termina de ingresar al Shock Room del Hospital Cullen trasladado por trabajadores del 107 con herida en el pecho. Ampliaremos https://t.co/dS7idW3i2L;1
339075956;2022-10-20 09:30:01+00:00; ;1583027750142889986;es;4;0;1;3;Twitter Web App;SIP de Carabineros captura a delincuentes que a mano armada asaltaron a trabajadores de Servicentro Shell https://t.co/sAGXgRNzHz a través de @AoLaonline https://t.co/fg7rpqFXGi;1
413981468;2022-10-20 09:25:01+00:00; ;1583026491725869057;es;0;0;1;0;Twitter Media Studio - LiveCut;"👉🏻 Robaron un móvil de bomberos | El hecho quedó registrado en las cámaras del circuito cerrado.

#PyEnVivo 📺 https://t.co/BHPtn9TgUP";1
124863662;2022-10-20 09:22:04+00:00; ;1583025747312406529;es;0;0;0;0;Twitter Web App;"🟠▶️ | #BDCI
En un operativo que se desarrolla en la ciudad de Bella Vista, secuestraron 2,5 kilos de marihuana, 50 gramos de cocaína y dinero en efectivo.

➡️Más info https://t.co/XtTJAGs4n0 https://t.co/ijkO2CLEcO";1
1651205892;2022-10-20 09:15:33+00:00; ;1583024109164036098;es;0;0;1;0;Twitter for Android;Alguien sabe como poder controlar esto, ya pasó más de una hora desde que nos robaron el medidor y me duele mucho ver como se pierde tanta agua https://t.co/d0C4USBPWP;1
1171045311072088065;2022-10-20 09:14:33+00:00; ;1583023857115332608;es;2;0;0;1;Twitter for iPhone;Han representado el momento en el que robaron a Coster!! #UCMtecnología https://t.co/IDdyBw4qiv;0
1555989690859266050;2022-10-20 08:47:13+00:00; ;1583016980155863040;es;0;0;0;0;Twitter Web App;En Kuala Lumpur, agentes de la Policía de Malasia detuvieron a un grupo de supuestos agentes malayos contratados por la Mossad israelí que mantenían secuestrado a un ciudadano palestino. Habían sido entrenados en Europa y secuestraron al palestino procedente de la Franja de Gaza. https://t.co/pYK8jdRtbu;1
509612911;2022-10-20 08:25:41+00:00;000da1a228db0cf7;1583011560255279104;es;1;0;0;0;Twitter for Android;"SU AYUDA GENTE DE TWITTER  POR FAVOR @PoliciaEcuador SU NOMBRE ES CESAR ADRIAN PONCE TAPIA LE ROBARON SU CARRO Y LO ENCONTRAMOS EN LA 5TA ETAPA DEL RECREO.
AYUDENME DANDO RT https://t.co/na8B0uP4lB";1
1531310357750370304;2022-10-20 08:03:47+00:00;07d9e97215080001;1583006049220497409;es;1;0;0;4;Twitter for Android;Buenos dias. Me robaron el vehiculo esta madrugada de enfrente de mi casa. Cualquier info. al 0991 628 206 Magdalena Caballero @tvcamarapy @680carlos @LuisBareiro @Unicanal @oscar_marandu @menchibarriocan @chichecorte @carlitosorte @patty_orue @churerocom @sntcanal9 @Telefuturo https://t.co/cPryUnENbV;1
167842439;2022-10-20 07:46:10+00:00; ;1583001614008594432;es;15;0;0;13;Twitter Web App;"#ServicioSocial || Se robaron un auto ""Gol"" en las Torres y el Blvd Atlixco, con placas HCC 346- F. Cualquier información comunicarse al 22 28 93 77 50. https://t.co/knHlz1pbSY";1
1416232594807590913;2022-10-20 07:07:10+00:00; ;1582991800088006657;es;0;0;0;0;Twitter for Android;Siiii un vídeo de Vibes y aparte de wampiros wuuuu, plsss veanlo esta bueno el vídeo 🐒👍🏽, no me pagaron para esta recomendación, ni tampoco me secuestraron y me tienen en un desván comiendo cabezas de pescado, bajo la  promesa de que si recomiendo el canal me liberarán 😁 https://t.co/X8uZ7RWMcJ https://t.co/6lgWygjD8D;0
1562305683667574787;2022-10-20 07:02:00+00:00; ;1582990499522093056;es;0;0;0;0;Twitter for iPhone;me robaron el corazoncito y la voz, porque cule desafinao https://t.co/Ig9XQ41coW;0
1418520244965068807;2022-10-20 06:42:43+00:00; ;1582985647207645184;es;136;5;24;66;Twitter for Android;"Acaban de encontrar al bebé que robaron anoche en el hospital de Basurto

¿Cómo es posible que una perturbada pueda robar un recién nacido en un hospital público haciéndose pasar por enfermera? https://t.co/VWRAvjcMUR";1
91630276;2022-10-20 06:30:00+00:00; ;1582982447695806466;es;0;0;0;0;Twitter Web App;"🚔🚨| #Sicardi | #Inseguridad | #Robos

Ola de robos preocupa a los vecinos de Sicardi

Ladrones asaltaron un almacén y quedaron grabados por las cámaras del local. Además, crece la alerta por la cantidad de hurtos de motos en el barrio.

https://t.co/5nF8bov51t https://t.co/zelpsZeZpo";1
1382782689804095488;2022-10-20 05:20:30+00:00; ;1582964955468697600;es;0;0;0;0;Twitter for Android;"Sí es que a tal grado de decir este tipo de cosas.

LE
ROBARON
SUS SUEÑOS
SU INFANCIA
SU BRILLO
TODO
SOY INFELIZ https://t.co/XrY0c3lqoy https://t.co/U0VN7XYoAW";0
145855788;2022-10-20 05:13:32+00:00;0161be1b3f98d6c3;1582963202257657857;es;0;0;0;0;Twitter for Android;Pero después de las posesiones ROBARON DE LO LINDO. CUANDO DEVUELVEN LOS DINEROS QUE SE APROPIARON ILEGALMENTE https://t.co/zLPq7bt3LL https://t.co/gwqPyMsejo;0
1203170380623597568;2022-10-20 05:09:21+00:00; ;1582962150125228032;es;0;0;0;0;Twitter for Android;"No puedo creer que el expresidente Duque tenga el atrevimiento de decir una palabra sobre la paz.
Durante los cuatro años de su gobierno él no hizo nada por la paz, y antes bien se robaron los fondos para la paz.
Él, hace rato, perdió el derecho de pontificar sobre el tema. https://t.co/nmusz15zvO";0
469897861;2022-10-20 04:58:51+00:00; ;1582959508816478208;es;0;0;0;0;Twitter for Android;"Ya me acorde de donde se robaron el formato de las mañaneras.
Un wey hablando puras pendejadas y un montón de rechazados cósmicos aplaudiendoselas. https://t.co/XbY1xVsXpA";0
761389247182036992;2022-10-20 04:58:06+00:00; ;1582959319011667969;es;1;0;0;10;Twitter for Android;Se robaron ésta cachorra en Cerrillos, villa Santa Adela. Porfa ayuda a difundir 🙏🙏 56942464662 https://t.co/uzsANYIT7E;1
1419083859476598786;2022-10-20 04:57:43+00:00; ;1582959224224894977;es;0;0;0;0;Twitter for iPhone;"Pues no pasó a mayores, nos robaron un gol, con eso se cobraba. 

A ver mañana qué jugamos. https://t.co/ZeP0SOAaEZ";0
124971525;2022-10-20 04:53:58+00:00; ;1582958280334188544;es;0;0;1;0;Twitter for Android;"¡¡SE LO LOS ROBARON!!
GAIA Y TIKA 🐶 🐶  #ICA ZONA DE VILLACURI - KM 271 PANAMERICANA SUR #LIMA #PERU https://t.co/0wFkGsbA1f";1
